year,month,day,Upwelling (m^2/s)
1992,   2,  18,-0.2856
1992,   2,  19,-1.9141
1992,   2,  20,-0.1327
1992,   2,  21,0.3375
1992,   2,  22,0.8447
1992,   2,  23,1.4992
1992,   2,  24,0.4196
1992,   2,  25,0.0837
1992,   2,  26,0.2847
1992,   2,  27,-0.4173
1992,   2,  28,-0.0140
1992,   2,  29,-0.2407
1992,   3,   1,-0.4297
1992,   3,   2,-1.2776
1992,   3,   3,0.2568
1992,   3,   4,1.0869
1992,   3,   5,-0.4162
1992,   3,   6,-0.2675
1992,   3,   7,0.2979
1992,   3,   8,0.7493
1992,   3,   9,1.4484
1992,   3,  10,0.8594
1992,   3,  11,1.5263
1992,   3,  12,0.6595
1992,   3,  13,0.0066
1992,   3,  14,-0.4813
1992,   3,  15,0.0814
1992,   3,  16,0.9219
1992,   3,  17,1.9249
1992,   3,  18,0.4210
1992,   3,  19,-0.5558
1992,   3,  20,-2.1081
1992,   3,  21,-0.3178
1992,   3,  22,-0.9985
1992,   3,  23,-0.4111
1992,   3,  24,-0.4553
1992,   3,  25,-0.6966
1992,   3,  26,-0.1034
1992,   3,  27,0.9326
1992,   3,  28,0.8022
1992,   3,  29,0.3249
1992,   3,  30,0.1763
1992,   3,  31,1.9536
1992,   4,   1,0.9301
1992,   4,   2,0.7483
1992,   4,   3,1.6529
1992,   4,   4,3.2640
1992,   4,   5,2.8884
1992,   4,   6,0.8576
1992,   4,   7,0.2915
1992,   4,   8,0.5260
1992,   4,   9,1.1710
1992,   4,  10,1.4716
1992,   4,  11,0.1126
1992,   4,  12,-0.0384
1992,   4,  13,0.6797
1992,   4,  14,1.9347
1992,   4,  15,1.8386
1992,   4,  16,1.1728
1992,   4,  17,1.5275
1992,   4,  18,3.5004
1992,   4,  19,0.9253
1992,   4,  20,0.5759
1992,   4,  21,2.1846
1992,   4,  22,2.4563
1992,   4,  23,1.1772
1992,   4,  24,0.8034
1992,   4,  25,0.8365
1992,   4,  26,0.9745
1992,   4,  27,1.2006
1992,   4,  28,0.8965
1992,   4,  29,0.8500
1992,   4,  30,1.0785
1992,   5,   1,1.6606
1992,   5,   2,0.5130
1992,   5,   3,0.3559
1992,   5,   4,0.9913
1992,   5,   5,0.2472
1992,   5,   6,0.0150
1992,   5,   7,0.4982
1992,   5,   8,2.4183
1992,   5,   9,0.8329
1992,   5,  10,-0.0333
1992,   5,  11,0.0011
1992,   5,  12,0.3261
1992,   5,  13,0.4463
1992,   5,  14,0.4881
1992,   5,  15,0.9666
1992,   5,  16,1.2165
1992,   5,  17,0.9083
1992,   5,  18,1.5056
1992,   5,  19,1.1768
1992,   5,  20,1.2548
1992,   5,  21,1.2769
1992,   5,  22,0.5372
1992,   5,  23,0.3797
1992,   5,  24,0.2176
1992,   5,  25,0.6719
1992,   5,  26,1.3428
1992,   5,  27,0.4950
1992,   5,  28,0.1641
1992,   5,  29,0.2733
1992,   5,  30,0.2374
1992,   5,  31,0.2623
1992,   6,   1,0.7252
1992,   6,   2,0.4950
1992,   6,   3,0.7021
1992,   6,   4,0.2564
1992,   6,   5,-0.0163
1992,   6,   6,-0.3075
1992,   6,   7,0.2158
1992,   6,   8,0.4587
1992,   6,   9,0.8208
1992,   6,  10,0.2951
1992,   6,  11,0.5413
1992,   6,  12,2.2375
1992,   6,  13,1.8443
1992,   6,  14,2.2196
1992,   6,  15,1.3526
1992,   6,  16,0.8884
1992,   6,  17,1.4573
1992,   6,  18,0.7542
1992,   6,  19,1.2016
1992,   6,  20,0.7360
1992,   6,  21,-0.0212
1992,   6,  22,-0.0358
1992,   6,  23,0.7927
1992,   6,  24,1.1202
1992,   6,  25,0.4548
1992,   6,  26,0.6910
1992,   6,  27,1.1049
1992,   6,  28,0.8773
1992,   6,  29,0.4742
1992,   6,  30,0.2571
1992,   7,   1,0.7803
1992,   7,   2,1.0646
1992,   7,   3,0.8273
1992,   7,   4,0.6511
1992,   7,   5,1.0833
1992,   7,   6,1.2788
1992,   7,   7,1.0422
1992,   7,   8,0.5814
1992,   7,   9,-0.0627
1992,   7,  10,-0.0868
1992,   7,  11,-0.0889
1992,   7,  12,-0.2728
1992,   7,  13,0.0019
1992,   7,  14,0.5807
1992,   7,  15,1.2844
1992,   7,  16,1.4768
1992,   7,  17,1.7948
1992,   7,  18,1.7443
1992,   7,  19,1.5785
1992,   7,  20,1.7807
1992,   7,  21,1.0493
1992,   7,  22,1.0709
1992,   7,  23,1.0978
1992,   7,  24,0.6538
1992,   7,  25,0.2803
1992,   7,  26,0.5245
1992,   7,  27,0.7828
1992,   7,  28,0.7468
1992,   7,  29,1.4209
1992,   7,  30,1.6235
1992,   7,  31,1.3710
1992,   8,   1,1.0622
1992,   8,   2,0.8219
1992,   8,   3,1.0487
1992,   8,   4,0.5715
1992,   8,   5,0.5626
1992,   8,   6,1.5111
1992,   8,   7,0.5410
1992,   8,   8,0.4631
1992,   8,   9,0.6393
1992,   8,  10,0.9012
1992,   8,  11,1.3416
1992,   8,  12,1.2705
1992,   8,  13,1.2770
1992,   8,  14,1.0553
1992,   8,  15,1.2779
1992,   8,  16,1.7184
1992,   8,  17,1.3130
1992,   8,  18,0.8592
1992,   8,  19,1.4709
1992,   8,  20,1.8041
1992,   8,  21,1.3079
1992,   8,  22,1.1450
1992,   8,  23,0.9463
1992,   8,  24,0.3090
1992,   8,  25,0.0476
1992,   8,  26,0.2459
1992,   8,  27,1.2742
1992,   8,  28,1.7164
1992,   8,  29,0.8803
1992,   8,  30,0.0906
1992,   8,  31,0.5907
1992,   9,   1,1.0590
1992,   9,   2,0.8483
1992,   9,   3,1.1526
1992,   9,   4,0.8768
1992,   9,   5,0.8570
1992,   9,   6,0.5635
1992,   9,   7,0.4147
1992,   9,   8,0.6438
1992,   9,   9,0.6741
1992,   9,  10,0.9932
1992,   9,  11,1.4691
1992,   9,  12,0.9953
1992,   9,  13,0.3598
1992,   9,  14,0.1581
1992,   9,  15,0.2087
1992,   9,  16,0.1633
1992,   9,  17,1.2208
1992,   9,  18,1.3337
1992,   9,  19,1.4011
1992,   9,  20,1.1672
1992,   9,  21,1.1476
1992,   9,  22,1.0164
1992,   9,  23,1.6932
1992,   9,  24,0.9629
1992,   9,  25,0.5415
1992,   9,  26,-0.1614
1992,   9,  27,0.5585
1992,   9,  28,1.2540
1992,   9,  29,0.9087
1992,   9,  30,0.7664
1992,  10,   1,0.9175
1992,  10,   2,1.0061
1992,  10,   3,0.4728
1992,  10,   4,0.4760
1992,  10,   5,0.4823
1992,  10,   6,0.4758
1992,  10,   7,0.2632
1992,  10,   8,0.5560
1992,  10,   9,0.5410
1992,  10,  10,0.1729
1992,  10,  11,0.5127
1992,  10,  12,0.6209
1992,  10,  13,0.2885
1992,  10,  14,0.0829
1992,  10,  15,0.1467
1992,  10,  16,0.5661
1992,  10,  17,0.2477
1992,  10,  18,1.0387
1992,  10,  19,1.0382
1992,  10,  20,1.2257
1992,  10,  21,0.2100
1992,  10,  22,0.5418
1992,  10,  23,-0.2169
1992,  10,  24,-0.2659
1992,  10,  25,-0.1562
1992,  10,  26,0.0597
1992,  10,  27,0.2903
1992,  10,  28,0.7392
1992,  10,  29,0.1436
1992,  10,  30,-0.1875
1992,  10,  31,1.1357
1992,  11,   1,2.0653
1992,  11,   2,3.1220
1992,  11,   3,0.4914
1992,  11,   4,0.0738
1992,  11,   5,0.2352
1992,  11,   6,0.0574
1992,  11,   7,0.5221
1992,  11,   8,0.4724
1992,  11,   9,0.3705
1992,  11,  10,0.8884
1992,  11,  11,0.0068
1992,  11,  12,0.1708
1992,  11,  13,0.0741
1992,  11,  14,0.0258
1992,  11,  15,0.1731
1992,  11,  16,0.4873
1992,  11,  17,2.4425
1992,  11,  18,3.1512
1992,  11,  19,1.4373
1992,  11,  20,3.1321
1992,  11,  21,0.6157
1992,  11,  22,0.5749
1992,  11,  23,2.4293
1992,  11,  24,0.1675
1992,  11,  25,-0.2361
1992,  11,  26,-0.0782
1992,  11,  27,0.4001
1992,  11,  28,2.5467
1992,  11,  29,0.2652
1992,  11,  30,-0.0025
1992,  12,   1,0.0004
1992,  12,   2,-0.0239
1992,  12,   3,-0.6084
1992,  12,   4,-0.0249
1992,  12,   5,0.1741
1992,  12,   6,-1.3828
1992,  12,   7,0.0091
1992,  12,   8,1.6390
1992,  12,   9,0.0367
1992,  12,  10,0.0154
1992,  12,  11,0.6351
1992,  12,  12,1.8899
1992,  12,  13,0.6687
1992,  12,  14,0.0496
1992,  12,  15,0.7510
1992,  12,  16,0.2685
1992,  12,  17,-0.1605
1992,  12,  18,1.3828
1992,  12,  19,0.2258
1992,  12,  20,0.3489
1992,  12,  21,0.8364
1992,  12,  22,0.8826
1992,  12,  23,0.0564
1992,  12,  24,0.0451
1992,  12,  25,0.0421
1992,  12,  26,-0.1528
1992,  12,  27,-0.0127
1992,  12,  28,-0.9571
1992,  12,  29,-0.5270
1992,  12,  30,0.3783
1992,  12,  31,0.8805
1993,   1,   1,0.2918
1993,   1,   2,1.0338
1993,   1,   3,0.6404
1993,   1,   4,-0.0225
1993,   1,   5,-0.7081
1993,   1,   6,-1.9450
1993,   1,   7,-1.3642
1993,   1,   8,0.4734
1993,   1,   9,0.2774
1993,   1,  10,-0.1190
1993,   1,  11,1.4605
1993,   1,  12,-3.2828
1993,   1,  13,-1.5792
1993,   1,  14,-0.4912
1993,   1,  15,-2.7740
1993,   1,  16,-0.1406
1993,   1,  17,-0.6243
1993,   1,  18,-0.4750
1993,   1,  19,1.6220
1993,   1,  20,0.0531
1993,   1,  21,0.3004
1993,   1,  22,1.7234
1993,   1,  23,1.5346
1993,   1,  24,0.0587
1993,   1,  25,0.0279
1993,   1,  26,0.0037
1993,   1,  27,-0.0260
1993,   1,  28,0.3091
1993,   1,  29,0.2645
1993,   1,  30,0.0635
1993,   1,  31,0.0003
1993,   2,   1,0.0181
1993,   2,   2,-0.0412
1993,   2,   3,-0.3689
1993,   2,   4,-0.5274
1993,   2,   5,-1.1606
1993,   2,   6,0.1045
1993,   2,   7,-0.9045
1993,   2,   8,-1.6985
1993,   2,   9,0.4283
1993,   2,  10,0.6025
1993,   2,  11,0.4066
1993,   2,  12,1.0665
1993,   2,  13,0.9597
1993,   2,  14,0.4591
1993,   2,  15,0.6894
1993,   2,  16,0.0507
1993,   2,  17,-1.9650
1993,   2,  18,-1.9496
1993,   2,  19,-1.0184
1993,   2,  20,0.5822
1993,   2,  21,0.1481
1993,   2,  22,-0.6361
1993,   2,  23,-0.3762
1993,   2,  24,2.1781
1993,   2,  25,0.4546
1993,   2,  26,0.0142
1993,   2,  27,0.1975
1993,   2,  28,0.3307
1993,   3,   1,1.1730
1993,   3,   2,0.9314
1993,   3,   3,0.6705
1993,   3,   4,0.9509
1993,   3,   5,0.5973
1993,   3,   6,0.2189
1993,   3,   7,0.4103
1993,   3,   8,0.2938
1993,   3,   9,0.2196
1993,   3,  10,0.9531
1993,   3,  11,1.6105
1993,   3,  12,0.2621
1993,   3,  13,0.4501
1993,   3,  14,0.9266
1993,   3,  15,0.9752
1993,   3,  16,0.2795
1993,   3,  17,0.1731
1993,   3,  18,1.4240
1993,   3,  19,0.9731
1993,   3,  20,1.3667
1993,   3,  21,1.6420
1993,   3,  22,0.3465
1993,   3,  23,0.4953
1993,   3,  24,-0.1083
1993,   3,  25,-0.6079
1993,   3,  26,0.8220
1993,   3,  27,1.1723
1993,   3,  28,0.1802
1993,   3,  29,1.8898
1993,   3,  30,0.7207
1993,   3,  31,0.4950
1993,   4,   1,1.7075
1993,   4,   2,3.6879
1993,   4,   3,1.0207
1993,   4,   4,1.2290
1993,   4,   5,2.2773
1993,   4,   6,1.5314
1993,   4,   7,0.6675
1993,   4,   8,0.4767
1993,   4,   9,0.8534
1993,   4,  10,0.9146
1993,   4,  11,2.8327
1993,   4,  12,2.1186
1993,   4,  13,1.1353
1993,   4,  14,1.0951
1993,   4,  15,0.7292
1993,   4,  16,0.7957
1993,   4,  17,0.1392
1993,   4,  18,0.8451
1993,   4,  19,1.1435
1993,   4,  20,0.6685
1993,   4,  21,1.0216
1993,   4,  22,2.5056
1993,   4,  23,2.0508
1993,   4,  24,0.6215
1993,   4,  25,0.8310
1993,   4,  26,0.6836
1993,   4,  27,1.1015
1993,   4,  28,0.6794
1993,   4,  29,1.1427
1993,   4,  30,1.2218
1993,   5,   1,0.5439
1993,   5,   2,0.7205
1993,   5,   3,1.2808
1993,   5,   4,2.8241
1993,   5,   5,0.9974
1993,   5,   6,0.8818
1993,   5,   7,2.4996
1993,   5,   8,3.0672
1993,   5,   9,0.5713
1993,   5,  10,-0.3134
1993,   5,  11,0.0059
1993,   5,  12,0.6428
1993,   5,  13,0.2820
1993,   5,  14,0.7046
1993,   5,  15,0.4895
1993,   5,  16,0.4676
1993,   5,  17,0.3915
1993,   5,  18,0.1354
1993,   5,  19,0.2916
1993,   5,  20,0.5424
1993,   5,  21,1.1260
1993,   5,  22,0.6920
1993,   5,  23,0.3775
1993,   5,  24,-0.2102
1993,   5,  25,-0.2362
1993,   5,  26,-0.1782
1993,   5,  27,0.0878
1993,   5,  28,0.4736
1993,   5,  29,0.3934
1993,   5,  30,0.6542
1993,   5,  31,0.4138
1993,   6,   1,0.5316
1993,   6,   2,1.4305
1993,   6,   3,0.9038
1993,   6,   4,0.6043
1993,   6,   5,0.3140
1993,   6,   6,0.1615
1993,   6,   7,0.8770
1993,   6,   8,0.8876
1993,   6,   9,0.8053
1993,   6,  10,0.9355
1993,   6,  11,1.7604
1993,   6,  12,0.7451
1993,   6,  13,0.6939
1993,   6,  14,0.1579
1993,   6,  15,1.1629
1993,   6,  16,0.9013
1993,   6,  17,0.1803
1993,   6,  18,0.2490
1993,   6,  19,0.2621
1993,   6,  20,0.6479
1993,   6,  21,0.3626
1993,   6,  22,2.7316
1993,   6,  23,1.4851
1993,   6,  24,0.6288
1993,   6,  25,-0.1670
1993,   6,  26,-0.0872
1993,   6,  27,0.2845
1993,   6,  28,2.0669
1993,   6,  29,1.9583
1993,   6,  30,0.6593
1993,   7,   1,0.6125
1993,   7,   2,0.5230
1993,   7,   3,1.2940
1993,   7,   4,0.3119
1993,   7,   5,0.0665
1993,   7,   6,0.1522
1993,   7,   7,0.3789
1993,   7,   8,0.1310
1993,   7,   9,0.0111
1993,   7,  10,0.1048
1993,   7,  11,0.2418
1993,   7,  12,0.2560
1993,   7,  13,0.2636
1993,   7,  14,0.6294
1993,   7,  15,1.7192
1993,   7,  16,1.1888
1993,   7,  17,0.7774
1993,   7,  18,0.2753
1993,   7,  19,0.6876
1993,   7,  20,1.8700
1993,   7,  21,1.6156
1993,   7,  22,0.9682
1993,   7,  23,0.5120
1993,   7,  24,0.0662
1993,   7,  25,-0.1538
1993,   7,  26,-0.0410
1993,   7,  27,0.1970
1993,   7,  28,0.1785
1993,   7,  29,0.3067
1993,   7,  30,0.6133
1993,   7,  31,0.3679
1993,   8,   1,0.5231
1993,   8,   2,0.6553
1993,   8,   3,0.5383
1993,   8,   4,0.6502
1993,   8,   5,2.2386
1993,   8,   6,2.1923
1993,   8,   7,1.2056
1993,   8,   8,0.3571
1993,   8,   9,0.2193
1993,   8,  10,0.9628
1993,   8,  11,1.6938
1993,   8,  12,1.3267
1993,   8,  13,1.0582
1993,   8,  14,0.8895
1993,   8,  15,0.5613
1993,   8,  16,0.9734
1993,   8,  17,0.4073
1993,   8,  18,0.9343
1993,   8,  19,1.3658
1993,   8,  20,1.0058
1993,   8,  21,1.1092
1993,   8,  22,0.2833
1993,   8,  23,0.2984
1993,   8,  24,0.1707
1993,   8,  25,0.1674
1993,   8,  26,0.3941
1993,   8,  27,0.5135
1993,   8,  28,0.3850
1993,   8,  29,0.3836
1993,   8,  30,-0.0008
1993,   8,  31,0.2838
1993,   9,   1,0.6046
1993,   9,   2,0.6401
1993,   9,   3,1.0605
1993,   9,   4,1.5836
1993,   9,   5,1.6225
1993,   9,   6,0.4614
1993,   9,   7,0.7122
1993,   9,   8,1.4966
1993,   9,   9,1.5824
1993,   9,  10,1.7376
1993,   9,  11,1.4555
1993,   9,  12,1.9753
1993,   9,  13,0.2298
1993,   9,  14,0.0421
1993,   9,  15,0.1825
1993,   9,  16,0.2357
1993,   9,  17,0.5890
1993,   9,  18,1.0014
1993,   9,  19,0.7308
1993,   9,  20,0.3797
1993,   9,  21,0.1965
1993,   9,  22,0.8314
1993,   9,  23,1.1822
1993,   9,  24,0.8759
1993,   9,  25,0.8535
1993,   9,  26,0.7522
1993,   9,  27,0.3090
1993,   9,  28,0.7770
1993,   9,  29,0.3252
1993,   9,  30,0.7162
1993,  10,   1,1.0827
1993,  10,   2,1.6164
1993,  10,   3,1.4352
1993,  10,   4,1.0988
1993,  10,   5,0.6491
1993,  10,   6,0.8191
1993,  10,   7,0.7234
1993,  10,   8,0.4037
1993,  10,   9,-0.1866
1993,  10,  10,-0.1012
1993,  10,  11,-0.2562
1993,  10,  12,0.3123
1993,  10,  13,0.7948
1993,  10,  14,0.7079
1993,  10,  15,0.1369
1993,  10,  16,0.3324
1993,  10,  17,1.4102
1993,  10,  18,1.0015
1993,  10,  19,0.4700
1993,  10,  20,0.1596
1993,  10,  21,0.4855
1993,  10,  22,0.5564
1993,  10,  23,0.0072
1993,  10,  24,0.2173
1993,  10,  25,0.3103
1993,  10,  26,0.0980
1993,  10,  27,0.1230
1993,  10,  28,0.1347
1993,  10,  29,0.0717
1993,  10,  30,-0.4363
1993,  10,  31,0.2246
1993,  11,   1,0.6483
1993,  11,   2,0.1504
1993,  11,   3,0.1657
1993,  11,   4,0.2485
1993,  11,   5,0.0765
1993,  11,   6,-0.0254
1993,  11,   7,0.1474
1993,  11,   8,0.0413
1993,  11,   9,0.1986
1993,  11,  10,0.3356
1993,  11,  11,1.4940
1993,  11,  12,2.0175
1993,  11,  13,0.7675
1993,  11,  14,2.1028
1993,  11,  15,0.4577
1993,  11,  16,-0.0482
1993,  11,  17,0.0946
1993,  11,  18,0.6213
1993,  11,  19,0.2249
1993,  11,  20,0.1080
1993,  11,  21,0.0146
1993,  11,  22,-0.0326
1993,  11,  23,0.5770
1993,  11,  24,2.0476
1993,  11,  25,0.1891
1993,  11,  26,-0.0144
1993,  11,  27,-0.0995
1993,  11,  28,-1.1106
1993,  11,  29,-1.1073
1993,  11,  30,2.5217
1993,  12,   1,1.2898
1993,  12,   2,2.2657
1993,  12,   3,0.4746
1993,  12,   4,0.6537
1993,  12,   5,0.8288
1993,  12,   6,0.8902
1993,  12,   7,1.0165
1993,  12,   8,0.2890
1993,  12,   9,0.2169
1993,  12,  10,0.3335
1993,  12,  11,-0.5159
1993,  12,  12,2.2522
1993,  12,  13,0.4816
1993,  12,  14,-0.0714
1993,  12,  15,1.5067
1993,  12,  16,0.5618
1993,  12,  17,-0.1072
1993,  12,  18,-0.3977
1993,  12,  19,-0.3819
1993,  12,  20,0.0987
1993,  12,  21,0.3731
1993,  12,  22,0.3671
1993,  12,  23,0.1508
1993,  12,  24,-0.3721
1993,  12,  25,-0.0246
1993,  12,  26,-0.2012
1993,  12,  27,0.0071
1993,  12,  28,0.2008
1993,  12,  29,0.1378
1993,  12,  30,0.1812
1993,  12,  31,0.6462
1994,   1,   1,0.8074
1994,   1,   2,0.4453
1994,   1,   3,0.1649
1994,   1,   4,0.8070
1994,   1,   5,3.0757
1994,   1,   6,2.4610
1994,   1,   7,0.0751
1994,   1,   8,0.4132
1994,   1,   9,2.5557
1994,   1,  10,1.0444
1994,   1,  11,0.4119
1994,   1,  12,0.2198
1994,   1,  13,0.2281
1994,   1,  14,0.1715
1994,   1,  15,0.5169
1994,   1,  16,0.4348
1994,   1,  17,0.0387
1994,   1,  18,0.1276
1994,   1,  19,-0.1152
1994,   1,  20,0.0328
1994,   1,  21,0.3334
1994,   1,  22,0.2242
1994,   1,  23,-0.0233
1994,   1,  24,-0.2362
1994,   1,  25,0.1647
1994,   1,  26,0.4604
1994,   1,  27,2.0465
1994,   1,  28,0.4371
1994,   1,  29,0.1373
1994,   1,  30,0.6618
1994,   1,  31,-0.0662
1994,   2,   1,-0.2162
1994,   2,   2,-0.0471
1994,   2,   3,-0.4285
1994,   2,   4,-1.1414
1994,   2,   5,0.0049
1994,   2,   6,-0.3536
1994,   2,   7,-2.8079
1994,   2,   8,1.3800
1994,   2,   9,1.3256
1994,   2,  10,0.7751
1994,   2,  11,1.7656
1994,   2,  12,0.4180
1994,   2,  13,0.2435
1994,   2,  14,0.3197
1994,   2,  15,0.1342
1994,   2,  16,-0.1115
1994,   2,  17,-1.0457
1994,   2,  18,0.5236
1994,   2,  19,0.1376
1994,   2,  20,-0.3679
1994,   2,  21,0.6028
1994,   2,  22,2.0032
1994,   2,  23,1.0196
1994,   2,  24,0.4202
1994,   2,  25,0.7786
1994,   2,  26,0.3129
1994,   2,  27,1.2816
1994,   2,  28,0.8632
1994,   3,   1,0.2284
1994,   3,   2,0.2592
1994,   3,   3,0.3318
1994,   3,   4,0.2480
1994,   3,   5,0.6707
1994,   3,   6,0.5612
1994,   3,   7,0.3845
1994,   3,   8,0.4256
1994,   3,   9,0.1521
1994,   3,  10,0.8190
1994,   3,  11,2.9233
1994,   3,  12,0.3611
1994,   3,  13,0.2316
1994,   3,  14,0.6388
1994,   3,  15,0.7373
1994,   3,  16,0.7087
1994,   3,  17,0.5700
1994,   3,  18,0.1412
1994,   3,  19,0.3140
1994,   3,  20,0.6601
1994,   3,  21,0.8584
1994,   3,  22,3.5148
1994,   3,  23,2.3395
1994,   3,  24,-1.5549
1994,   3,  25,-0.8545
1994,   3,  26,0.8264
1994,   3,  27,0.6694
1994,   3,  28,0.1833
1994,   3,  29,0.7585
1994,   3,  30,1.4222
1994,   3,  31,1.1676
1994,   4,   1,0.6511
1994,   4,   2,0.3388
1994,   4,   3,1.9913
1994,   4,   4,1.5799
1994,   4,   5,0.7010
1994,   4,   6,1.0469
1994,   4,   7,1.2580
1994,   4,   8,0.8929
1994,   4,   9,1.0272
1994,   4,  10,1.4081
1994,   4,  11,0.2889
1994,   4,  12,0.2257
1994,   4,  13,1.0234
1994,   4,  14,1.3633
1994,   4,  15,0.0299
1994,   4,  16,-0.0367
1994,   4,  17,0.8155
1994,   4,  18,1.2344
1994,   4,  19,1.5625
1994,   4,  20,1.2445
1994,   4,  21,1.2810
1994,   4,  22,1.7066
1994,   4,  23,0.4696
1994,   4,  24,0.9310
1994,   4,  25,0.3594
1994,   4,  26,0.4765
1994,   4,  27,0.6971
1994,   4,  28,0.2961
1994,   4,  29,1.1549
1994,   4,  30,1.2140
1994,   5,   1,1.7745
1994,   5,   2,1.5120
1994,   5,   3,1.1905
1994,   5,   4,0.9046
1994,   5,   5,0.3608
1994,   5,   6,-0.0745
1994,   5,   7,-0.3880
1994,   5,   8,-0.1286
1994,   5,   9,1.0074
1994,   5,  10,1.0625
1994,   5,  11,1.1759
1994,   5,  12,1.7398
1994,   5,  13,1.6058
1994,   5,  14,0.3904
1994,   5,  15,1.1692
1994,   5,  16,1.5015
1994,   5,  17,-0.0345
1994,   5,  18,0.1790
1994,   5,  19,0.7514
1994,   5,  20,1.0097
1994,   5,  21,0.9105
1994,   5,  22,0.7666
1994,   5,  23,0.5412
1994,   5,  24,0.9130
1994,   5,  25,0.5955
1994,   5,  26,1.0624
1994,   5,  27,1.6192
1994,   5,  28,1.0646
1994,   5,  29,0.5145
1994,   5,  30,-0.2602
1994,   5,  31,-0.0347
1994,   6,   1,1.0952
1994,   6,   2,1.4065
1994,   6,   3,1.3397
1994,   6,   4,1.1032
1994,   6,   5,1.8302
1994,   6,   6,1.6288
1994,   6,   7,0.8994
1994,   6,   8,1.0435
1994,   6,   9,0.4401
1994,   6,  10,-0.1616
1994,   6,  11,-0.2627
1994,   6,  12,0.5747
1994,   6,  13,2.0486
1994,   6,  14,1.2132
1994,   6,  15,1.0411
1994,   6,  16,1.3363
1994,   6,  17,1.7824
1994,   6,  18,1.1499
1994,   6,  19,1.0875
1994,   6,  20,1.6775
1994,   6,  21,1.5579
1994,   6,  22,1.5570
1994,   6,  23,1.5006
1994,   6,  24,1.0924
1994,   6,  25,1.4364
1994,   6,  26,1.4533
1994,   6,  27,1.4542
1994,   6,  28,1.6341
1994,   6,  29,2.0557
1994,   6,  30,1.2677
1994,   7,   1,0.5370
1994,   7,   2,1.3132
1994,   7,   3,1.6694
1994,   7,   4,1.6246
1994,   7,   5,0.6990
1994,   7,   6,0.3513
1994,   7,   7,0.6483
1994,   7,   8,1.2332
1994,   7,   9,0.6484
1994,   7,  10,0.2503
1994,   7,  11,0.6779
1994,   7,  12,0.8785
1994,   7,  13,0.6334
1994,   7,  14,0.4235
1994,   7,  15,0.3061
1994,   7,  16,0.2214
1994,   7,  17,0.2285
1994,   7,  18,0.4138
1994,   7,  19,0.4799
1994,   7,  20,1.4015
1994,   7,  21,0.9793
1994,   7,  22,0.6611
1994,   7,  23,0.5906
1994,   7,  24,1.2460
1994,   7,  25,0.9262
1994,   7,  26,1.4183
1994,   7,  27,2.4627
1994,   7,  28,2.3570
1994,   7,  29,1.6456
1994,   7,  30,0.7755
1994,   7,  31,0.7971
1994,   8,   1,1.6075
1994,   8,   2,1.8538
1994,   8,   3,1.5456
1994,   8,   4,1.2744
1994,   8,   5,1.5942
1994,   8,   6,0.9695
1994,   8,   7,0.6231
1994,   8,   8,0.7300
1994,   8,   9,0.8973
1994,   8,  10,1.2998
1994,   8,  11,1.2623
1994,   8,  12,0.5791
1994,   8,  13,0.7799
1994,   8,  14,0.5959
1994,   8,  15,1.1174
1994,   8,  16,0.9455
1994,   8,  17,0.8731
1994,   8,  18,0.1331
1994,   8,  19,0.6407
1994,   8,  20,1.5976
1994,   8,  21,1.1663
1994,   8,  22,0.8887
1994,   8,  23,0.8088
1994,   8,  24,1.8313
1994,   8,  25,2.0194
1994,   8,  26,1.6098
1994,   8,  27,1.0549
1994,   8,  28,1.5878
1994,   8,  29,1.9858
1994,   8,  30,1.3187
1994,   8,  31,1.0636
1994,   9,   1,0.6941
1994,   9,   2,1.1436
1994,   9,   3,0.9597
1994,   9,   4,0.5826
1994,   9,   5,0.8280
1994,   9,   6,1.2347
1994,   9,   7,1.5116
1994,   9,   8,1.4552
1994,   9,   9,1.2868
1994,   9,  10,0.9243
1994,   9,  11,0.8386
1994,   9,  12,0.7845
1994,   9,  13,0.7555
1994,   9,  14,0.9755
1994,   9,  15,0.6610
1994,   9,  16,0.3923
1994,   9,  17,0.3968
1994,   9,  18,0.6010
1994,   9,  19,0.4050
1994,   9,  20,0.3018
1994,   9,  21,0.0532
1994,   9,  22,0.1556
1994,   9,  23,0.7055
1994,   9,  24,0.6182
1994,   9,  25,0.5703
1994,   9,  26,0.7328
1994,   9,  27,0.8686
1994,   9,  28,1.3077
1994,   9,  29,0.8007
1994,   9,  30,0.4983
1994,  10,   1,0.4948
1994,  10,   2,0.1976
1994,  10,   3,0.0664
1994,  10,   4,-0.7322
1994,  10,   5,-0.1992
1994,  10,   6,0.7561
1994,  10,   7,0.3974
1994,  10,   8,0.0955
1994,  10,   9,0.0885
1994,  10,  10,0.8022
1994,  10,  11,1.1400
1994,  10,  12,2.6312
1994,  10,  13,3.4656
1994,  10,  14,0.8310
1994,  10,  15,4.5250
1994,  10,  16,0.3382
1994,  10,  17,0.0401
1994,  10,  18,0.0770
1994,  10,  19,0.2134
1994,  10,  20,0.5041
1994,  10,  21,0.3621
1994,  10,  22,0.0878
1994,  10,  23,-0.2046
1994,  10,  24,0.1093
1994,  10,  25,0.5329
1994,  10,  26,1.2717
1994,  10,  27,0.6984
1994,  10,  28,0.8059
1994,  10,  29,0.9298
1994,  10,  30,1.4990
1994,  10,  31,0.5340
1994,  11,   1,0.4428
1994,  11,   2,4.1240
